,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
0,cifar10,last*.ckpt,-0.024602413,-0.19443613,0.03269365429878235,0.17751863598823547,0.0,imagenet6_test,s0,-0.0058779716,-0.5664799
1,cifar10,last*.ckpt,-0.024602413,-0.2198304,0.03269365429878235,0.1468658149242401,0.0,mnist,s0,-0.0058779716,-0.5664799
2,cifar10,last*.ckpt,-0.024602413,-0.22967088,0.03269365429878235,0.14519181847572327,0.0,svhn,s0,-0.0058779716,-0.5664799
3,cifar10,last*.ckpt,-0.024602413,-0.21639097,0.03269365429878235,0.15484929084777832,0.0,texture,s0,-0.0058779716,-0.5664799
4,cifar10,last*.ckpt,-0.024602413,-0.18870938,0.03269365429878235,0.17042720317840576,0.0,food101,s0,-0.0058779716,-0.5664799
5,cifar10,last*.ckpt,-0.024602413,-0.21529174,0.03269365429878235,0.1661660373210907,0.0,stanfordproducts,s0,-0.0058779716,-0.5664799
6,cifar10,last*.ckpt,-0.024602413,-0.22849804,0.03269365429878235,0.1499982476234436,0.0,eurosat,s0,-0.0058779716,-0.5664799
7,cifar10,last*.ckpt,-0.023195565,-0.19161558,0.031998246908187866,0.1755141019821167,0.0,imagenet6_test,s2,-0.005956888,-0.6004268
8,cifar10,last*.ckpt,-0.023195565,-0.21547973,0.031998246908187866,0.16124361753463745,0.0,mnist,s2,-0.005956888,-0.6004268
9,cifar10,last*.ckpt,-0.023195565,-0.2284072,0.031998246908187866,0.15025368332862854,0.0,svhn,s2,-0.005956888,-0.6004268
10,cifar10,last*.ckpt,-0.023195565,-0.22724813,0.031998246908187866,0.16117778420448303,0.0,texture,s2,-0.005956888,-0.6004268
11,cifar10,last*.ckpt,-0.023195565,-0.20103192,0.031998246908187866,0.1761939525604248,0.0,food101,s2,-0.005956888,-0.6004268
12,cifar10,last*.ckpt,-0.023195565,-0.22103834,0.031998246908187866,0.17399147152900696,0.0,stanfordproducts,s2,-0.005956888,-0.6004268
13,cifar10,last*.ckpt,-0.023195565,-0.23676372,0.031998246908187866,0.14886021614074707,0.0,eurosat,s2,-0.005956888,-0.6004268
14,cifar10,last*.ckpt,-0.025430262,-0.20347863,0.03411957621574402,0.1691431701183319,0.0,imagenet6_test,s20,-0.0072398186,-0.5810684
15,cifar10,last*.ckpt,-0.025430262,-0.23140854,0.03411957621574402,0.14547598361968994,0.0,mnist,s20,-0.0072398186,-0.5810684
16,cifar10,last*.ckpt,-0.025430262,-0.20567185,0.03411957621574402,0.15357241034507751,0.0,svhn,s20,-0.0072398186,-0.5810684
17,cifar10,last*.ckpt,-0.025430262,-0.21130776,0.03411957621574402,0.15559008717536926,0.0,texture,s20,-0.0072398186,-0.5810684
18,cifar10,last*.ckpt,-0.025430262,-0.19336176,0.03411957621574402,0.17550170421600342,0.0,food101,s20,-0.0072398186,-0.5810684
19,cifar10,last*.ckpt,-0.025430262,-0.22159863,0.03411957621574402,0.16821125149726868,0.0,stanfordproducts,s20,-0.0072398186,-0.5810684
20,cifar10,last*.ckpt,-0.025430262,-0.24651879,0.03411957621574402,0.14580073952674866,0.0,eurosat,s20,-0.0072398186,-0.5810684
21,cifar10,best.ckpt,-0.02493751,-0.19663751,0.03297349810600281,0.177225261926651,0.0,imagenet6_test,s0,-0.006144047,-0.5651982
22,cifar10,best.ckpt,-0.02493751,-0.22346956,0.03297349810600281,0.14584124088287354,0.0,mnist,s0,-0.006144047,-0.5651982
23,cifar10,best.ckpt,-0.02493751,-0.22578436,0.03297349810600281,0.14632219076156616,0.0,svhn,s0,-0.006144047,-0.5651982
24,cifar10,best.ckpt,-0.02493751,-0.21621865,0.03297349810600281,0.1562790870666504,0.0,texture,s0,-0.006144047,-0.5651982
25,cifar10,best.ckpt,-0.02493751,-0.18588912,0.03297349810600281,0.16875946521759033,0.0,food101,s0,-0.006144047,-0.5651982
26,cifar10,best.ckpt,-0.02493751,-0.21317196,0.03297349810600281,0.16476982831954956,0.0,stanfordproducts,s0,-0.006144047,-0.5651982
27,cifar10,best.ckpt,-0.02493751,-0.22725224,0.03297349810600281,0.1516338586807251,0.0,eurosat,s0,-0.006144047,-0.5651982
28,cifar10,best.ckpt,-0.023195565,-0.19161558,0.031998246908187866,0.1755141019821167,0.0,imagenet6_test,s2,-0.005956888,-0.6004268
29,cifar10,best.ckpt,-0.023195565,-0.21547973,0.031998246908187866,0.16124361753463745,0.0,mnist,s2,-0.005956888,-0.6004268
30,cifar10,best.ckpt,-0.023195565,-0.2284072,0.031998246908187866,0.15025368332862854,0.0,svhn,s2,-0.005956888,-0.6004268
31,cifar10,best.ckpt,-0.023195565,-0.22724813,0.031998246908187866,0.16117778420448303,0.0,texture,s2,-0.005956888,-0.6004268
32,cifar10,best.ckpt,-0.023195565,-0.20103192,0.031998246908187866,0.1761939525604248,0.0,food101,s2,-0.005956888,-0.6004268
33,cifar10,best.ckpt,-0.023195565,-0.22103834,0.031998246908187866,0.17399147152900696,0.0,stanfordproducts,s2,-0.005956888,-0.6004268
34,cifar10,best.ckpt,-0.023195565,-0.23676372,0.031998246908187866,0.14886021614074707,0.0,eurosat,s2,-0.005956888,-0.6004268
35,cifar10,best.ckpt,-0.025548518,-0.19923395,0.033309608697891235,0.1678580641746521,0.0,imagenet6_test,s20,-0.007282734,-0.5670036
36,cifar10,best.ckpt,-0.025548518,-0.22787875,0.033309608697891235,0.1437492072582245,0.0,mnist,s20,-0.007282734,-0.5670036
37,cifar10,best.ckpt,-0.025548518,-0.20313513,0.033309608697891235,0.15072092413902283,0.0,svhn,s20,-0.007282734,-0.5670036
38,cifar10,best.ckpt,-0.025548518,-0.20579803,0.033309608697891235,0.15298253297805786,0.0,texture,s20,-0.007282734,-0.5670036
39,cifar10,best.ckpt,-0.025548518,-0.18293571,0.033309608697891235,0.16999506950378418,0.0,food101,s20,-0.007282734,-0.5670036
40,cifar10,best.ckpt,-0.025548518,-0.22092295,0.033309608697891235,0.16574296355247498,0.0,stanfordproducts,s20,-0.007282734,-0.5670036
41,cifar10,best.ckpt,-0.025548518,-0.2395938,0.033309608697891235,0.14034783840179443,0.0,eurosat,s20,-0.007282734,-0.5670036
42,cifar10,last*.ckpt,-0.083357155,-0.45431614,0.16121503710746765,0.36498045921325684,0.0,imagenet6_test,s0,-0.007914305,-1.4603627
43,cifar10,last*.ckpt,-0.083357155,-0.5641187,0.16121503710746765,0.35190871357917786,0.0,mnist,s0,-0.007914305,-1.4603627
44,cifar10,last*.ckpt,-0.083357155,-0.40866858,0.16121503710746765,0.2537825107574463,0.0,svhn,s0,-0.007914305,-1.4603627
45,cifar10,last*.ckpt,-0.083357155,-0.60750383,0.16121503710746765,0.3943641781806946,0.0,texture,s0,-0.007914305,-1.4603627
46,cifar10,last*.ckpt,-0.083357155,-0.44735122,0.16121503710746765,0.35161149501800537,0.0,food101,s0,-0.007914305,-1.4603627
47,cifar10,last*.ckpt,-0.083357155,-0.51011163,0.16121503710746765,0.35605981945991516,0.0,stanfordproducts,s0,-0.007914305,-1.4603627
48,cifar10,last*.ckpt,-0.083357155,-0.6646389,0.16121503710746765,0.23715868592262268,0.0,eurosat,s0,-0.007914305,-1.4603627
49,cifar10,last*.ckpt,-0.098021924,-0.48513836,0.1592368185520172,0.35538187623023987,0.0,imagenet6_test,s2,-0.009775639,-1.522563
50,cifar10,last*.ckpt,-0.098021924,-0.53313774,0.1592368185520172,0.3569713830947876,0.0,mnist,s2,-0.009775639,-1.522563
51,cifar10,last*.ckpt,-0.098021924,-0.554015,0.1592368185520172,0.33372992277145386,0.0,svhn,s2,-0.009775639,-1.522563
52,cifar10,last*.ckpt,-0.098021924,-0.6685294,0.1592368185520172,0.43641722202301025,0.0,texture,s2,-0.009775639,-1.522563
53,cifar10,last*.ckpt,-0.098021924,-0.46183574,0.1592368185520172,0.33245551586151123,0.0,food101,s2,-0.009775639,-1.522563
54,cifar10,last*.ckpt,-0.098021924,-0.54983205,0.1592368185520172,0.34855446219444275,0.0,stanfordproducts,s2,-0.009775639,-1.522563
55,cifar10,last*.ckpt,-0.098021924,-0.78114414,0.1592368185520172,0.36744847893714905,0.0,eurosat,s2,-0.009775639,-1.522563
56,cifar10,last*.ckpt,-0.10572344,-0.4934734,0.17877265810966492,0.34619808197021484,0.0,imagenet6_test,s20,-0.0068722963,-1.4198866
57,cifar10,last*.ckpt,-0.10572344,-0.5731547,0.17877265810966492,0.35438045859336853,0.0,mnist,s20,-0.0068722963,-1.4198866
58,cifar10,last*.ckpt,-0.10572344,-0.5697181,0.17877265810966492,0.29491978883743286,0.0,svhn,s20,-0.0068722963,-1.4198866
59,cifar10,last*.ckpt,-0.10572344,-0.6604655,0.17877265810966492,0.38355332612991333,0.0,texture,s20,-0.0068722963,-1.4198866
60,cifar10,last*.ckpt,-0.10572344,-0.46726286,0.17877265810966492,0.3290632963180542,0.0,food101,s20,-0.0068722963,-1.4198866
61,cifar10,last*.ckpt,-0.10572344,-0.53948456,0.17877265810966492,0.34358617663383484,0.0,stanfordproducts,s20,-0.0068722963,-1.4198866
62,cifar10,last*.ckpt,-0.10572344,-0.7322425,0.17877265810966492,0.260785847902298,0.0,eurosat,s20,-0.0068722963,-1.4198866
63,cifar10,best.ckpt,-0.08868921,-0.45469308,0.16826605796813965,0.3661459982395172,0.0,imagenet6_test,s0,-0.0072231293,-1.471366
64,cifar10,best.ckpt,-0.08868921,-0.53924286,0.16826605796813965,0.3296460807323456,0.0,mnist,s0,-0.0072231293,-1.471366
65,cifar10,best.ckpt,-0.08868921,-0.4217888,0.16826605796813965,0.24891141057014465,0.0,svhn,s0,-0.0072231293,-1.471366
66,cifar10,best.ckpt,-0.08868921,-0.61722475,0.16826605796813965,0.3985358476638794,0.0,texture,s0,-0.0072231293,-1.471366
67,cifar10,best.ckpt,-0.08868921,-0.4586588,0.16826605796813965,0.3594774007797241,0.0,food101,s0,-0.0072231293,-1.471366
68,cifar10,best.ckpt,-0.08868921,-0.5210626,0.16826605796813965,0.3500029444694519,0.0,stanfordproducts,s0,-0.0072231293,-1.471366
69,cifar10,best.ckpt,-0.08868921,-0.6930461,0.16826605796813965,0.2544980049133301,0.0,eurosat,s0,-0.0072231293,-1.471366
70,cifar10,best.ckpt,-0.100464284,-0.49893254,0.16513973474502563,0.3602187931537628,0.0,imagenet6_test,s2,-0.008213043,-1.5087605
71,cifar10,best.ckpt,-0.100464284,-0.5545214,0.16513973474502563,0.3808557093143463,0.0,mnist,s2,-0.008213043,-1.5087605
72,cifar10,best.ckpt,-0.100464284,-0.57823753,0.16513973474502563,0.32661688327789307,0.0,svhn,s2,-0.008213043,-1.5087605
73,cifar10,best.ckpt,-0.100464284,-0.68630147,0.16513973474502563,0.4268735647201538,0.0,texture,s2,-0.008213043,-1.5087605
74,cifar10,best.ckpt,-0.100464284,-0.46741998,0.16513973474502563,0.34246397018432617,0.0,food101,s2,-0.008213043,-1.5087605
75,cifar10,best.ckpt,-0.100464284,-0.5542178,0.16513973474502563,0.35199713706970215,0.0,stanfordproducts,s2,-0.008213043,-1.5087605
76,cifar10,best.ckpt,-0.100464284,-0.7560988,0.16513973474502563,0.34417155385017395,0.0,eurosat,s2,-0.008213043,-1.5087605
77,cifar10,best.ckpt,-0.104738235,-0.48664033,0.17459243535995483,0.35448694229125977,0.0,imagenet6_test,s20,-0.007516384,-1.4397157
78,cifar10,best.ckpt,-0.104738235,-0.5541661,0.17459243535995483,0.36156415939331055,0.0,mnist,s20,-0.007516384,-1.4397157
79,cifar10,best.ckpt,-0.104738235,-0.55193913,0.17459243535995483,0.289257287979126,0.0,svhn,s20,-0.007516384,-1.4397157
80,cifar10,best.ckpt,-0.104738235,-0.6431463,0.17459243535995483,0.3810799717903137,0.0,texture,s20,-0.007516384,-1.4397157
81,cifar10,best.ckpt,-0.104738235,-0.44349337,0.17459243535995483,0.32293379306793213,0.0,food101,s20,-0.007516384,-1.4397157
82,cifar10,best.ckpt,-0.104738235,-0.5362121,0.17459243535995483,0.344054251909256,0.0,stanfordproducts,s20,-0.007516384,-1.4397157
83,cifar10,best.ckpt,-0.104738235,-0.75019395,0.17459243535995483,0.24067354202270508,0.0,eurosat,s20,-0.007516384,-1.4397157
84,cifar10,last*.ckpt,-1.4173169,-1.5781206,0.2516794204711914,0.10980498790740967,0.0,imagenet6_test,s0,-0.8242692,-1.7704811
85,cifar10,last*.ckpt,-1.4173169,-1.6065598,0.2516794204711914,0.05540531873703003,0.0,mnist,s0,-0.8242692,-1.7704811
86,cifar10,last*.ckpt,-1.4173169,-1.566639,0.2516794204711914,0.07213851809501648,0.0,svhn,s0,-0.8242692,-1.7704811
87,cifar10,last*.ckpt,-1.4173169,-1.5630972,0.2516794204711914,0.13362035155296326,0.0,texture,s0,-0.8242692,-1.7704811
88,cifar10,last*.ckpt,-1.4173169,-1.5955313,0.2516794204711914,0.10308122634887695,0.0,food101,s0,-0.8242692,-1.7704811
89,cifar10,last*.ckpt,-1.4173169,-1.5808089,0.2516794204711914,0.09955209493637085,0.0,stanfordproducts,s0,-0.8242692,-1.7704811
90,cifar10,last*.ckpt,-1.4173169,-1.5826564,0.2516794204711914,0.07470881938934326,0.0,eurosat,s0,-0.8242692,-1.7704811
91,cifar10,last*.ckpt,-1.4804394,-1.6129756,0.2159060537815094,0.09573426842689514,0.0,imagenet6_test,s2,-0.9511268,-1.7824965
92,cifar10,last*.ckpt,-1.4804394,-1.6629157,0.2159060537815094,0.043984800577163696,0.0,mnist,s2,-0.9511268,-1.7824965
93,cifar10,last*.ckpt,-1.4804394,-1.5799108,0.2159060537815094,0.06568998098373413,0.0,svhn,s2,-0.9511268,-1.7824965
94,cifar10,last*.ckpt,-1.4804394,-1.5981972,0.2159060537815094,0.10645610094070435,0.0,texture,s2,-0.9511268,-1.7824965
95,cifar10,last*.ckpt,-1.4804394,-1.6261878,0.2159060537815094,0.09212684631347656,0.0,food101,s2,-0.9511268,-1.7824965
96,cifar10,last*.ckpt,-1.4804394,-1.624486,0.2159060537815094,0.0866517424583435,0.0,stanfordproducts,s2,-0.9511268,-1.7824965
97,cifar10,last*.ckpt,-1.4804394,-1.6134715,0.2159060537815094,0.050020962953567505,0.0,eurosat,s2,-0.9511268,-1.7824965
98,cifar10,last*.ckpt,-1.3906684,-1.5602129,0.2368781566619873,0.12002509832382202,0.0,imagenet6_test,s20,-0.8488226,-1.7694197
99,cifar10,last*.ckpt,-1.3906684,-1.5639291,0.2368781566619873,0.05706855654716492,0.0,mnist,s20,-0.8488226,-1.7694197
100,cifar10,last*.ckpt,-1.3906684,-1.5334642,0.2368781566619873,0.09660166501998901,0.0,svhn,s20,-0.8488226,-1.7694197
101,cifar10,last*.ckpt,-1.3906684,-1.5329621,0.2368781566619873,0.14831283688545227,0.0,texture,s20,-0.8488226,-1.7694197
102,cifar10,last*.ckpt,-1.3906684,-1.5745506,0.2368781566619873,0.12167930603027344,0.0,food101,s20,-0.8488226,-1.7694197
103,cifar10,last*.ckpt,-1.3906684,-1.5639753,0.2368781566619873,0.11565631628036499,0.0,stanfordproducts,s20,-0.8488226,-1.7694197
104,cifar10,last*.ckpt,-1.3906684,-1.5854648,0.2368781566619873,0.07388126850128174,0.0,eurosat,s20,-0.8488226,-1.7694197
105,cifar10,best.ckpt,-1.4465302,-1.587514,0.22262752056121826,0.09812408685684204,0.0,imagenet6_test,s0,-0.8967022,-1.7759285
106,cifar10,best.ckpt,-1.4465302,-1.6462808,0.22262752056121826,0.045625001192092896,0.0,mnist,s0,-0.8967022,-1.7759285
107,cifar10,best.ckpt,-1.4465302,-1.5526831,0.22262752056121826,0.065317302942276,0.0,svhn,s0,-0.8967022,-1.7759285
108,cifar10,best.ckpt,-1.4465302,-1.5590348,0.22262752056121826,0.12321645021438599,0.0,texture,s0,-0.8967022,-1.7759285
109,cifar10,best.ckpt,-1.4465302,-1.6104044,0.22262752056121826,0.09203290939331055,0.0,food101,s0,-0.8967022,-1.7759285
110,cifar10,best.ckpt,-1.4465302,-1.5905313,0.22262752056121826,0.09083917737007141,0.0,stanfordproducts,s0,-0.8967022,-1.7759285
111,cifar10,best.ckpt,-1.4465302,-1.5507054,0.22262752056121826,0.06716227531433105,0.0,eurosat,s0,-0.8967022,-1.7759285
112,cifar10,best.ckpt,-1.4801755,-1.6127938,0.21666619181632996,0.09578284621238708,0.0,imagenet6_test,s2,-0.9514909,-1.7821593
113,cifar10,best.ckpt,-1.4801755,-1.6625836,0.21666619181632996,0.043893903493881226,0.0,mnist,s2,-0.9514909,-1.7821593
114,cifar10,best.ckpt,-1.4801755,-1.5801833,0.21666619181632996,0.06542420387268066,0.0,svhn,s2,-0.9514909,-1.7821593
115,cifar10,best.ckpt,-1.4801755,-1.5982547,0.21666619181632996,0.10642510652542114,0.0,texture,s2,-0.9514909,-1.7821593
116,cifar10,best.ckpt,-1.4801755,-1.6265078,0.21666619181632996,0.0917978286743164,0.0,food101,s2,-0.9514909,-1.7821593
117,cifar10,best.ckpt,-1.4801755,-1.6242604,0.21666619181632996,0.08671900629997253,0.0,stanfordproducts,s2,-0.9514909,-1.7821593
118,cifar10,best.ckpt,-1.4801755,-1.6130996,0.21666619181632996,0.050030410289764404,0.0,eurosat,s2,-0.9514909,-1.7821593
119,cifar10,best.ckpt,-1.4053969,-1.5656105,0.2295246124267578,0.11476165056228638,0.0,imagenet6_test,s20,-0.899904,-1.7714953
120,cifar10,best.ckpt,-1.4053969,-1.5840957,0.2295246124267578,0.05508124828338623,0.0,mnist,s20,-0.899904,-1.7714953
121,cifar10,best.ckpt,-1.4053969,-1.5396855,0.2295246124267578,0.08740484714508057,0.0,svhn,s20,-0.899904,-1.7714953
122,cifar10,best.ckpt,-1.4053969,-1.5346881,0.2295246124267578,0.1491689383983612,0.0,texture,s20,-0.899904,-1.7714953
123,cifar10,best.ckpt,-1.4053969,-1.5748615,0.2295246124267578,0.11794853210449219,0.0,food101,s20,-0.899904,-1.7714953
124,cifar10,best.ckpt,-1.4053969,-1.5679352,0.2295246124267578,0.10808733105659485,0.0,stanfordproducts,s20,-0.899904,-1.7714953
125,cifar10,best.ckpt,-1.4053969,-1.5898659,0.2295246124267578,0.06835311651229858,0.0,eurosat,s20,-0.899904,-1.7714953
126,cifar10_noisy_agg,last*.ckpt,-0.06335926,-0.19771814,0.06937506794929504,0.13116717338562012,0.09009999999999996,imagenet6_test,s0,-0.01603651,-0.49759007
127,cifar10_noisy_agg,last*.ckpt,-0.06335926,-0.21740693,0.06937506794929504,0.10920774936676025,0.09009999999999996,mnist,s0,-0.01603651,-0.49759007
128,cifar10_noisy_agg,last*.ckpt,-0.06335926,-0.26490843,0.06937506794929504,0.14112329483032227,0.09009999999999996,svhn,s0,-0.01603651,-0.49759007
129,cifar10_noisy_agg,last*.ckpt,-0.06335926,-0.23256999,0.06937506794929504,0.11349350214004517,0.09009999999999996,texture,s0,-0.01603651,-0.49759007
130,cifar10_noisy_agg,last*.ckpt,-0.06335926,-0.20909858,0.06937506794929504,0.125779390335083,0.09009999999999996,food101,s0,-0.01603651,-0.49759007
131,cifar10_noisy_agg,last*.ckpt,-0.06335926,-0.20423776,0.06937506794929504,0.11729389429092407,0.09009999999999996,stanfordproducts,s0,-0.01603651,-0.49759007
132,cifar10_noisy_agg,last*.ckpt,-0.06335926,-0.2440589,0.06937506794929504,0.12216523289680481,0.09009999999999996,eurosat,s0,-0.01603651,-0.49759007
133,cifar10_noisy_agg,last*.ckpt,-0.06764358,-0.1976853,0.07037997245788574,0.11922672390937805,0.09009999999999996,imagenet6_test,s2,-0.020196795,-0.5037366
134,cifar10_noisy_agg,last*.ckpt,-0.06764358,-0.22251278,0.07037997245788574,0.10312819480895996,0.09009999999999996,mnist,s2,-0.020196795,-0.5037366
135,cifar10_noisy_agg,last*.ckpt,-0.06764358,-0.26170862,0.07037997245788574,0.1288743019104004,0.09009999999999996,svhn,s2,-0.020196795,-0.5037366
136,cifar10_noisy_agg,last*.ckpt,-0.06764358,-0.23479474,0.07037997245788574,0.10753273963928223,0.09009999999999996,texture,s2,-0.020196795,-0.5037366
137,cifar10_noisy_agg,last*.ckpt,-0.06764358,-0.20787048,0.07037997245788574,0.12059891223907471,0.09009999999999996,food101,s2,-0.020196795,-0.5037366
138,cifar10_noisy_agg,last*.ckpt,-0.06764358,-0.20203507,0.07037997245788574,0.11199444532394409,0.09009999999999996,stanfordproducts,s2,-0.020196795,-0.5037366
139,cifar10_noisy_agg,last*.ckpt,-0.06764358,-0.25458223,0.07037997245788574,0.12921291589736938,0.09009999999999996,eurosat,s2,-0.020196795,-0.5037366
140,cifar10_noisy_agg,last*.ckpt,-0.06665063,-0.19794208,0.07159581780433655,0.132836252450943,0.09009999999999996,imagenet6_test,s20,-0.020024776,-0.5187043
141,cifar10_noisy_agg,last*.ckpt,-0.06665063,-0.20273519,0.07159581780433655,0.11198216676712036,0.09009999999999996,mnist,s20,-0.020024776,-0.5187043
142,cifar10_noisy_agg,last*.ckpt,-0.06665063,-0.24627364,0.07159581780433655,0.11271131038665771,0.09009999999999996,svhn,s20,-0.020024776,-0.5187043
143,cifar10_noisy_agg,last*.ckpt,-0.06665063,-0.24799854,0.07159581780433655,0.1133580207824707,0.09009999999999996,texture,s20,-0.020024776,-0.5187043
144,cifar10_noisy_agg,last*.ckpt,-0.06665063,-0.21290493,0.07159581780433655,0.12988519668579102,0.09009999999999996,food101,s20,-0.020024776,-0.5187043
145,cifar10_noisy_agg,last*.ckpt,-0.06665063,-0.21187037,0.07159581780433655,0.11893373727798462,0.09009999999999996,stanfordproducts,s20,-0.020024776,-0.5187043
146,cifar10_noisy_agg,last*.ckpt,-0.06665063,-0.24837708,0.07159581780433655,0.11071094870567322,0.09009999999999996,eurosat,s20,-0.020024776,-0.5187043
147,cifar10_noisy_agg,best.ckpt,-0.06326729,-0.19528383,0.06958270072937012,0.13104817271232605,0.09009999999999996,imagenet6_test,s0,-0.015757084,-0.50646496
148,cifar10_noisy_agg,best.ckpt,-0.06326729,-0.21713978,0.06958270072937012,0.10825425386428833,0.09009999999999996,mnist,s0,-0.015757084,-0.50646496
149,cifar10_noisy_agg,best.ckpt,-0.06326729,-0.26238567,0.06958270072937012,0.14595267176628113,0.09009999999999996,svhn,s0,-0.015757084,-0.50646496
150,cifar10_noisy_agg,best.ckpt,-0.06326729,-0.2318309,0.06958270072937012,0.11455601453781128,0.09009999999999996,texture,s0,-0.015757084,-0.50646496
151,cifar10_noisy_agg,best.ckpt,-0.06326729,-0.20764494,0.06958270072937012,0.12345528602600098,0.09009999999999996,food101,s0,-0.015757084,-0.50646496
152,cifar10_noisy_agg,best.ckpt,-0.06326729,-0.2000817,0.06958270072937012,0.11475932598114014,0.09009999999999996,stanfordproducts,s0,-0.015757084,-0.50646496
153,cifar10_noisy_agg,best.ckpt,-0.06326729,-0.24357033,0.06958270072937012,0.12117153406143188,0.09009999999999996,eurosat,s0,-0.015757084,-0.50646496
154,cifar10_noisy_agg,best.ckpt,-0.06958574,-0.19356596,0.07003825902938843,0.11434227228164673,0.09009999999999996,imagenet6_test,s2,-0.02180624,-0.4885708
155,cifar10_noisy_agg,best.ckpt,-0.06958574,-0.22498995,0.07003825902938843,0.09758993983268738,0.09009999999999996,mnist,s2,-0.02180624,-0.4885708
156,cifar10_noisy_agg,best.ckpt,-0.06958574,-0.25123405,0.07003825902938843,0.12169378995895386,0.09009999999999996,svhn,s2,-0.02180624,-0.4885708
157,cifar10_noisy_agg,best.ckpt,-0.06958574,-0.23033905,0.07003825902938843,0.10246428847312927,0.09009999999999996,texture,s2,-0.02180624,-0.4885708
158,cifar10_noisy_agg,best.ckpt,-0.06958574,-0.20399868,0.07003825902938843,0.11510896682739258,0.09009999999999996,food101,s2,-0.02180624,-0.4885708
159,cifar10_noisy_agg,best.ckpt,-0.06958574,-0.19971311,0.07003825902938843,0.10881686210632324,0.09009999999999996,stanfordproducts,s2,-0.02180624,-0.4885708
160,cifar10_noisy_agg,best.ckpt,-0.06958574,-0.24749482,0.07003825902938843,0.1328684687614441,0.09009999999999996,eurosat,s2,-0.02180624,-0.4885708
161,cifar10_noisy_agg,best.ckpt,-0.07895261,-0.18033808,0.06842249631881714,0.08764979243278503,0.09009999999999996,imagenet6_test,s20,-0.02037561,-0.4801886
162,cifar10_noisy_agg,best.ckpt,-0.07895261,-0.18952489,0.06842249631881714,0.06896710395812988,0.09009999999999996,mnist,s20,-0.02037561,-0.4801886
163,cifar10_noisy_agg,best.ckpt,-0.07895261,-0.19919884,0.06842249631881714,0.0685720443725586,0.09009999999999996,svhn,s20,-0.02037561,-0.4801886
164,cifar10_noisy_agg,best.ckpt,-0.07895261,-0.21253598,0.06842249631881714,0.08805567026138306,0.09009999999999996,texture,s20,-0.02037561,-0.4801886
165,cifar10_noisy_agg,best.ckpt,-0.07895261,-0.19727242,0.06842249631881714,0.0924215316772461,0.09009999999999996,food101,s20,-0.02037561,-0.4801886
166,cifar10_noisy_agg,best.ckpt,-0.07895261,-0.19082457,0.06842249631881714,0.08315816521644592,0.09009999999999996,stanfordproducts,s20,-0.02037561,-0.4801886
167,cifar10_noisy_agg,best.ckpt,-0.07895261,-0.24462295,0.06842249631881714,0.13263067603111267,0.09009999999999996,eurosat,s20,-0.02037561,-0.4801886
168,cifar10_noisy_agg,last*.ckpt,-0.23309469,-0.6070769,0.29041263461112976,0.348293662071228,0.09009999999999996,imagenet6_test,s0,-0.02785492,-1.5587251
169,cifar10_noisy_agg,last*.ckpt,-0.23309469,-0.6624806,0.29041263461112976,0.37384578585624695,0.09009999999999996,mnist,s0,-0.02785492,-1.5587251
170,cifar10_noisy_agg,last*.ckpt,-0.23309469,-0.8003581,0.29041263461112976,0.3018169105052948,0.09009999999999996,svhn,s0,-0.02785492,-1.5587251
171,cifar10_noisy_agg,last*.ckpt,-0.23309469,-0.80524904,0.29041263461112976,0.38846373558044434,0.09009999999999996,texture,s0,-0.02785492,-1.5587251
172,cifar10_noisy_agg,last*.ckpt,-0.23309469,-0.6049279,0.29041263461112976,0.34959959983825684,0.09009999999999996,food101,s0,-0.02785492,-1.5587251
173,cifar10_noisy_agg,last*.ckpt,-0.23309469,-0.6237947,0.29041263461112976,0.33273348212242126,0.09009999999999996,stanfordproducts,s0,-0.02785492,-1.5587251
174,cifar10_noisy_agg,last*.ckpt,-0.23309469,-0.85495025,0.29041263461112976,0.29865434765815735,0.09009999999999996,eurosat,s0,-0.02785492,-1.5587251
175,cifar10_noisy_agg,last*.ckpt,-0.26373845,-0.5973851,0.290138840675354,0.3434600532054901,0.09009999999999996,imagenet6_test,s2,-0.036593676,-1.4888408
176,cifar10_noisy_agg,last*.ckpt,-0.26373845,-0.6739163,0.290138840675354,0.3359784781932831,0.09009999999999996,mnist,s2,-0.036593676,-1.4888408
177,cifar10_noisy_agg,last*.ckpt,-0.26373845,-0.74040973,0.290138840675354,0.2917490303516388,0.09009999999999996,svhn,s2,-0.036593676,-1.4888408
178,cifar10_noisy_agg,last*.ckpt,-0.26373845,-0.8069025,0.290138840675354,0.3447554409503937,0.09009999999999996,texture,s2,-0.036593676,-1.4888408
179,cifar10_noisy_agg,last*.ckpt,-0.26373845,-0.65856946,0.290138840675354,0.32613658905029297,0.09009999999999996,food101,s2,-0.036593676,-1.4888408
180,cifar10_noisy_agg,last*.ckpt,-0.26373845,-0.62917364,0.290138840675354,0.3274703919887543,0.09009999999999996,stanfordproducts,s2,-0.036593676,-1.4888408
181,cifar10_noisy_agg,last*.ckpt,-0.26373845,-0.90451306,0.290138840675354,0.3187142312526703,0.09009999999999996,eurosat,s2,-0.036593676,-1.4888408
