,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
72,cifar10,best.ckpt,0.9999999,0.9947933,5.352497100830078e-05,0.08840008080005646,0.0,svhn,s2,1.0,0.21892954
73,cifar10,best.ckpt,0.9999999,0.9762372,5.352497100830078e-05,0.19877569377422333,0.0,texture,s2,1.0,0.21892954
74,cifar10,best.ckpt,0.9999999,0.9874792,5.352497100830078e-05,0.14887583255767822,0.0,food101,s2,1.0,0.21892954
75,cifar10,best.ckpt,0.9999999,0.9791157,5.352497100830078e-05,0.182435542345047,0.0,stanfordproducts,s2,1.0,0.21892954
76,cifar10,best.ckpt,0.9999999,0.9648905,5.352497100830078e-05,0.20294830203056335,0.0,eurosat,s2,1.0,0.21892954
77,cifar10,best.ckpt,0.9999999,0.98961675,6.771087646484375e-05,0.1414242684841156,0.0,imagenet6_test,s20,1.0,0.21083033
78,cifar10,best.ckpt,0.9999999,0.9858708,6.771087646484375e-05,0.15420183539390564,0.0,mnist,s20,1.0,0.21083033
79,cifar10,best.ckpt,0.9999999,0.99505496,6.771087646484375e-05,0.08785831928253174,0.0,svhn,s20,1.0,0.21083033
80,cifar10,best.ckpt,0.9999999,0.9784132,6.771087646484375e-05,0.1911623179912567,0.0,texture,s20,1.0,0.21083033
81,cifar10,best.ckpt,0.9999999,0.99067503,6.771087646484375e-05,0.12936407327651978,0.0,food101,s20,1.0,0.21083033
82,cifar10,best.ckpt,0.9999999,0.98288745,6.771087646484375e-05,0.17216625809669495,0.0,stanfordproducts,s20,1.0,0.21083033
83,cifar10,best.ckpt,0.9999999,0.94420767,6.771087646484375e-05,0.23434258997440338,0.0,eurosat,s20,1.0,0.21083033
84,cifar10,last*.ckpt,1.0,0.9962879,0.0005515813827514648,0.08226238191127777,0.0,imagenet6_test,s0,1.0,0.20540985
85,cifar10,last*.ckpt,1.0,0.9991776,0.0005515813827514648,0.04991106688976288,0.0,mnist,s0,1.0,0.20540985
86,cifar10,last*.ckpt,1.0,0.9988121,0.0005515813827514648,0.05234430730342865,0.0,svhn,s0,1.0,0.20540985
87,cifar10,last*.ckpt,1.0,0.99797165,0.0005515813827514648,0.073206827044487,0.0,texture,s0,1.0,0.20540985
88,cifar10,last*.ckpt,1.0,0.99731547,0.0005515813827514648,0.07709676027297974,0.0,food101,s0,1.0,0.20540985
89,cifar10,last*.ckpt,1.0,0.9966857,0.0005515813827514648,0.08156579732894897,0.0,stanfordproducts,s0,1.0,0.20540985
90,cifar10,last*.ckpt,1.0,0.9940571,0.0005515813827514648,0.10660922527313232,0.0,eurosat,s0,1.0,0.20540985
91,cifar10,last*.ckpt,0.9999999,0.99745446,0.0011771023273468018,0.08221332728862762,0.0,imagenet6_test,s2,1.0,0.29108676
92,cifar10,last*.ckpt,0.9999999,0.9969907,0.0011771023273468018,0.07841363549232483,0.0,mnist,s2,1.0,0.29108676
93,cifar10,last*.ckpt,0.9999999,0.9997021,0.0011771023273468018,0.027917146682739258,0.0,svhn,s2,1.0,0.29108676
94,cifar10,last*.ckpt,0.9999999,0.9981541,0.0011771023273468018,0.06096304953098297,0.0,texture,s2,1.0,0.29108676
95,cifar10,last*.ckpt,0.9999999,0.99707174,0.0011771023273468018,0.07914406061172485,0.0,food101,s2,1.0,0.29108676
96,cifar10,last*.ckpt,0.9999999,0.9962885,0.0011771023273468018,0.08887512981891632,0.0,stanfordproducts,s2,1.0,0.29108676
97,cifar10,last*.ckpt,0.9999999,0.99441636,0.0011771023273468018,0.08964425325393677,0.0,eurosat,s2,1.0,0.29108676
98,cifar10,last*.ckpt,1.0,0.9977851,0.0004310011863708496,0.08248777687549591,0.0,imagenet6_test,s20,1.0,0.26135278
99,cifar10,last*.ckpt,1.0,0.99888307,0.0004310011863708496,0.05196824669837952,0.0,mnist,s20,1.0,0.26135278
100,cifar10,last*.ckpt,1.0,0.9989171,0.0004310011863708496,0.05068598687648773,0.0,svhn,s20,1.0,0.26135278
101,cifar10,last*.ckpt,1.0,0.998854,0.0004310011863708496,0.05151429772377014,0.0,texture,s20,1.0,0.26135278
102,cifar10,last*.ckpt,1.0,0.99741083,0.0004310011863708496,0.0795031189918518,0.0,food101,s20,1.0,0.26135278
