,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
84,cifar10,last*.ckpt,32.06769,18.123741,19.471738815307617,9.360371351242065,0.0,imagenet6_test,s0,80.19168,1.7238343
85,cifar10,last*.ckpt,32.06769,19.10933,19.471738815307617,9.446727275848389,0.0,mnist,s0,80.19168,1.7238343
86,cifar10,last*.ckpt,32.06769,20.222765,19.471738815307617,8.342752456665039,0.0,svhn,s0,80.19168,1.7238343
87,cifar10,last*.ckpt,32.06769,19.466375,19.471738815307617,10.025365591049194,0.0,texture,s0,80.19168,1.7238343
88,cifar10,last*.ckpt,32.06769,17.973072,19.471738815307617,9.517871856689453,0.0,food101,s0,80.19168,1.7238343
89,cifar10,last*.ckpt,32.06769,17.878284,19.471738815307617,9.241864919662476,0.0,stanfordproducts,s0,80.19168,1.7238343
90,cifar10,last*.ckpt,32.06769,17.968784,19.471738815307617,8.503979682922363,0.0,eurosat,s0,80.19168,1.7238343
91,cifar10,last*.ckpt,29.3862,17.951973,17.46193838119507,9.473679542541504,0.0,imagenet6_test,s2,68.120705,2.754281
92,cifar10,last*.ckpt,29.3862,19.495752,17.46193838119507,9.322773456573486,0.0,mnist,s2,68.120705,2.754281
93,cifar10,last*.ckpt,29.3862,20.825409,17.46193838119507,8.301128387451172,0.0,svhn,s2,68.120705,2.754281
94,cifar10,last*.ckpt,29.3862,19.823267,17.46193838119507,9.90655255317688,0.0,texture,s2,68.120705,2.754281
95,cifar10,last*.ckpt,29.3862,17.447227,17.46193838119507,9.364021301269531,0.0,food101,s2,68.120705,2.754281
96,cifar10,last*.ckpt,29.3862,17.533203,17.46193838119507,8.877063035964966,0.0,stanfordproducts,s2,68.120705,2.754281
97,cifar10,last*.ckpt,29.3862,18.040596,17.46193838119507,7.654146432876587,0.0,eurosat,s2,68.120705,2.754281
98,cifar10,last*.ckpt,33.925648,19.308966,20.17693328857422,10.162003993988037,0.0,imagenet6_test,s20,77.44389,3.2284942
99,cifar10,last*.ckpt,33.925648,21.04773,20.17693328857422,8.987689018249512,0.0,mnist,s20,77.44389,3.2284942
100,cifar10,last*.ckpt,33.925648,21.625462,20.17693328857422,9.098304748535156,0.0,svhn,s20,77.44389,3.2284942
101,cifar10,last*.ckpt,33.925648,21.63638,20.17693328857422,10.931190967559814,0.0,texture,s20,77.44389,3.2284942
102,cifar10,last*.ckpt,33.925648,18.768824,20.17693328857422,10.061836242675781,0.0,food101,s20,77.44389,3.2284942
103,cifar10,last*.ckpt,33.925648,19.223146,20.17693328857422,9.496208667755127,0.0,stanfordproducts,s20,77.44389,3.2284942
104,cifar10,last*.ckpt,33.925648,19.251167,20.17693328857422,7.41536283493042,0.0,eurosat,s20,77.44389,3.2284942
105,cifar10,best.ckpt,26.819227,15.806752,16.265822410583496,8.103733777999878,0.0,imagenet6_test,s0,65.50033,1.7173699
106,cifar10,best.ckpt,26.819227,13.436488,16.265822410583496,8.253376960754395,0.0,mnist,s0,65.50033,1.7173699
107,cifar10,best.ckpt,26.819227,18.322525,16.265822410583496,7.151838779449463,0.0,svhn,s0,65.50033,1.7173699
108,cifar10,best.ckpt,26.819227,17.314507,16.265822410583496,8.215604066848755,0.0,texture,s0,65.50033,1.7173699
109,cifar10,best.ckpt,26.819227,15.110809,16.265822410583496,8.077798843383789,0.0,food101,s0,65.50033,1.7173699
110,cifar10,best.ckpt,26.819227,15.431892,16.265822410583496,7.677324056625366,0.0,stanfordproducts,s0,65.50033,1.7173699
111,cifar10,best.ckpt,26.819227,16.661774,16.265822410583496,6.948989629745483,0.0,eurosat,s0,65.50033,1.7173699
112,cifar10,best.ckpt,29.389954,17.937037,17.422404766082764,9.474103689193726,0.0,imagenet6_test,s2,68.172745,2.751711
113,cifar10,best.ckpt,29.389954,19.451809,17.422404766082764,9.29306149482727,0.0,mnist,s2,68.172745,2.751711
114,cifar10,best.ckpt,29.389954,20.798805,17.422404766082764,8.298157691955566,0.0,svhn,s2,68.172745,2.751711
115,cifar10,best.ckpt,29.389954,19.788914,17.422404766082764,9.873714208602905,0.0,texture,s2,68.172745,2.751711
116,cifar10,best.ckpt,29.389954,17.418362,17.422404766082764,9.354795455932617,0.0,food101,s2,68.172745,2.751711
117,cifar10,best.ckpt,29.389954,17.545118,17.422404766082764,8.896913766860962,0.0,stanfordproducts,s2,68.172745,2.751711
118,cifar10,best.ckpt,29.389954,18.048119,17.422404766082764,7.62750768661499,0.0,eurosat,s2,68.172745,2.751711
119,cifar10,best.ckpt,32.238266,18.358093,19.23099136352539,9.663996458053589,0.0,imagenet6_test,s20,73.81528,3.4290452
120,cifar10,best.ckpt,32.238266,19.44155,19.23099136352539,8.157893657684326,0.0,mnist,s20,73.81528,3.4290452
